Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Login Marketer,,,,2022-05-19 10:22:47,2022-05-19 10:23:46,58.549s,PASSED
,,,,,,,
Test Cases/Marketer/Simulasi Kredit Baru/1. Login - Marketer,,,,2022-05-19 10:22:48,2022-05-19 10:23:46,57.919s,PASSED
"baseDir = System.getProperty(""user.dir"")",,Get directory project,,2022-05-19 10:22:49,2022-05-19 10:22:49,0.003s,PASSED
"startExistingApplication(""bcaf.crm.kkb.saleskit"")",,,,2022-05-19 10:22:49,2022-05-19 10:23:08,18.689s,PASSED
"setText(findTestObject(""Object Repository/Login/android.widget.EditText - Username""), ""202020"", 0)",,,,2022-05-19 10:23:08,2022-05-19 10:23:10,2.374s,PASSED
"setText(findTestObject(""Object Repository/Login/android.widget.EditText - Password""), ""Mobile123+"", 0)",,,,2022-05-19 10:23:10,2022-05-19 10:23:11,1.286s,PASSED
"tap(findTestObject(""Object Repository/Login/android.widget.ImageButton""), 0)",,,,2022-05-19 10:23:11,2022-05-19 10:23:12,0.942s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2022-05-19 10:23:12,2022-05-19 10:23:14,2.081s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathkkbsk + ""Login-1"" + "".png"", STOP_ON_FAILURE)",,,,2022-05-19 10:23:14,2022-05-19 10:23:17,3.296s,PASSED
"tap(findTestObject(""Object Repository/Login/android.widget.ImageView""), 0)",,,,2022-05-19 10:23:17,2022-05-19 10:23:18,0.692s,PASSED
"delay(8, STOP_ON_FAILURE)",,,,2022-05-19 10:23:18,2022-05-19 10:23:26,8.018s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathkkbsk + ""Login-2"" + "".png"", STOP_ON_FAILURE)",,,,2022-05-19 10:23:26,2022-05-19 10:23:28,2.251s,PASSED
"tap(findTestObject(""Object Repository/Login/android.widget.FrameLayout""), 0)",,,,2022-05-19 10:23:28,2022-05-19 10:23:30,1.227s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2022-05-19 10:23:30,2022-05-19 10:23:35,5.006s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathkkbsk + ""Login-3"" + "".png"", STOP_ON_FAILURE)",,,,2022-05-19 10:23:35,2022-05-19 10:23:37,1.969s,PASSED
"tap(findTestObject(""Object Repository/Login/android.widget.FrameLayout (1)""), 0)",,,,2022-05-19 10:23:37,2022-05-19 10:23:38,1.415s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2022-05-19 10:23:38,2022-05-19 10:23:43,5.018s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathkkbsk + ""Login-4"" + "".png"", STOP_ON_FAILURE)",,,,2022-05-19 10:23:43,2022-05-19 10:23:45,1.924s,PASSED
closeApplication(),,,,2022-05-19 10:23:45,2022-05-19 10:23:46,0.897s,PASSED
