Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Login - tracking BM,,,,2022-05-19 10:19:47,2022-05-19 10:22:11,2m - 23.509s,PASSED
,,,,,,,
Test Cases/BM/Login - BM,,,,2022-05-19 10:19:48,2022-05-19 10:20:57,1m - 9.141s,PASSED
"baseDir = System.getProperty(""user.dir"")",,Get directory project,,2022-05-19 10:19:49,2022-05-19 10:19:49,0.005s,PASSED
"startExistingApplication(""bcaf.crm.kkb.saleskit"")",,,,2022-05-19 10:19:49,2022-05-19 10:20:15,26.218s,PASSED
"setText(findTestObject(""Object Repository/Login/android.widget.EditText - Username""), ""BMKKB1"", 0)",,,,2022-05-19 10:20:15,2022-05-19 10:20:18,2.901s,PASSED
"setText(findTestObject(""Object Repository/Login/android.widget.EditText - Password""), ""Mobile123+"", 0)",,,,2022-05-19 10:20:18,2022-05-19 10:20:20,1.765s,PASSED
"tap(findTestObject(""Object Repository/Login/android.widget.ImageButton""), 0)",,,,2022-05-19 10:20:20,2022-05-19 10:20:21,1.366s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2022-05-19 10:20:21,2022-05-19 10:20:23,2.093s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathkkbsk + ""Login-1"" + "".png"", STOP_ON_FAILURE)",,,,2022-05-19 10:20:23,2022-05-19 10:20:26,3.218s,PASSED
"tap(findTestObject(""Object Repository/Login/android.widget.ImageView""), 0)",,,,2022-05-19 10:20:26,2022-05-19 10:20:27,0.819s,PASSED
"delay(8, STOP_ON_FAILURE)",,,,2022-05-19 10:20:27,2022-05-19 10:20:35,8.016s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathkkbsk + ""Login-2"" + "".png"", STOP_ON_FAILURE)",,,,2022-05-19 10:20:35,2022-05-19 10:20:38,2.319s,PASSED
"tap(findTestObject(""Object Repository/Login/android.widget.FrameLayout""), 0)",,,,2022-05-19 10:20:38,2022-05-19 10:20:39,1.872s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2022-05-19 10:20:39,2022-05-19 10:20:44,5.019s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathkkbsk + ""Login-3"" + "".png"", STOP_ON_FAILURE)",,,,2022-05-19 10:20:44,2022-05-19 10:20:46,1.944s,PASSED
"tap(findTestObject(""Object Repository/Login/android.widget.FrameLayout (1)""), 0)",,,,2022-05-19 10:20:46,2022-05-19 10:20:49,2.943s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2022-05-19 10:20:49,2022-05-19 10:20:54,5.016s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathkkbsk + ""Login-4"" + "".png"", STOP_ON_FAILURE)",,,,2022-05-19 10:20:54,2022-05-19 10:20:56,1.871s,PASSED
closeApplication(),,,,2022-05-19 10:20:56,2022-05-19 10:20:57,0.850s,PASSED
,,,,,,,
Test Cases/BM/Tracking,,,,2022-05-19 10:20:57,2022-05-19 10:22:11,1m - 13.690s,PASSED
"baseDir = System.getProperty(""user.dir"")",,Get directory project,,2022-05-19 10:20:58,2022-05-19 10:20:58,0.001s,PASSED
"startExistingApplication(""bcaf.crm.kkb.saleskit"")",,,,2022-05-19 10:20:58,2022-05-19 10:21:14,16.013s,PASSED
"swipe(300, 500, 0, 500)",,,,2022-05-19 10:21:14,2022-05-19 10:21:15,1.401s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2022-05-19 10:21:15,2022-05-19 10:21:17,2.010s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathkkbsk + ""Tracking-1"" + "".png"", STOP_ON_FAILURE)",,,,2022-05-19 10:21:17,2022-05-19 10:21:19,1.916s,PASSED
"tap(findTestObject(""Object Repository/Tracking/android.widget.ImageView""), 0)",,,,2022-05-19 10:21:19,2022-05-19 10:21:21,2.202s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2022-05-19 10:21:21,2022-05-19 10:21:23,2.009s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathkkbsk + ""Tracking-2"" + "".png"", STOP_ON_FAILURE)",,,,2022-05-19 10:21:23,2022-05-19 10:21:25,1.934s,PASSED
"tap(findTestObject(""Object Repository/Tracking/android.widget.TextView - Input Pencarian""), 0)",,,,2022-05-19 10:21:25,2022-05-19 10:21:26,0.864s,PASSED
"setText(findTestObject(""Tracking/android.widget.EditText""), ""(KCU) SOLO SLAMET RIYADI"", 0)",,,,2022-05-19 10:21:26,2022-05-19 10:21:28,1.802s,PASSED
"setText(findTestObject(""Object Repository/Tracking/android.widget.EditText (3)""), ""Test Tracking"", 0)",,,,2022-05-19 10:21:28,2022-05-19 10:21:30,1.748s,PASSED
